"startTime";"endTime";"Hydro power production - real-time data"
"2026-01-20T07:24:00.000Z";"2026-01-20T07:27:00.000Z";2295
"2026-01-20T07:27:00.000Z";"2026-01-20T07:30:00.000Z";2290.3
"2026-01-20T07:30:00.000Z";"2026-01-20T07:33:00.000Z";2292.8
"2026-01-20T07:33:00.000Z";"2026-01-20T07:36:00.000Z";2290.8
"2026-01-20T07:36:00.000Z";"2026-01-20T07:39:00.000Z";2293.7
"2026-01-20T07:39:00.000Z";"2026-01-20T07:42:00.000Z";2237.5
"2026-01-20T07:42:00.000Z";"2026-01-20T07:45:00.000Z";2235.7
"2026-01-20T07:45:00.000Z";"2026-01-20T07:48:00.000Z";2232.8
"2026-01-20T07:48:00.000Z";"2026-01-20T07:51:00.000Z";2221.3
"2026-01-20T07:51:00.000Z";"2026-01-20T07:54:00.000Z";2197
"2026-01-20T07:54:00.000Z";"2026-01-20T07:57:00.000Z";2190.7
"2026-01-20T07:57:00.000Z";"2026-01-20T08:00:00.000Z";2125.8
"2026-01-20T08:00:00.000Z";"2026-01-20T08:03:00.000Z";2042.6
"2026-01-20T08:06:00.000Z";"2026-01-20T08:09:00.000Z";1983.3
"2026-01-20T08:09:00.000Z";"2026-01-20T08:12:00.000Z";1977.7
"2026-01-20T08:12:00.000Z";"2026-01-20T08:15:00.000Z";1974.3
"2026-01-20T08:15:00.000Z";"2026-01-20T08:18:00.000Z";2036.3
"2026-01-20T08:18:00.000Z";"2026-01-20T08:21:00.000Z";2149.6
"2026-01-20T08:21:00.000Z";"2026-01-20T08:24:00.000Z";2206.7
"2026-01-20T08:24:00.000Z";"2026-01-20T08:27:00.000Z";2222.3
"2026-01-20T08:27:00.000Z";"2026-01-20T08:30:00.000Z";2222.8
"2026-01-20T08:30:00.000Z";"2026-01-20T08:33:00.000Z";2223.2
"2026-01-20T08:33:00.000Z";"2026-01-20T08:36:00.000Z";2213.2
"2026-01-20T08:36:00.000Z";"2026-01-20T08:39:00.000Z";2208.7
"2026-01-20T08:39:00.000Z";"2026-01-20T08:42:00.000Z";2212
"2026-01-20T08:42:00.000Z";"2026-01-20T08:45:00.000Z";2216
"2026-01-20T08:45:00.000Z";"2026-01-20T08:48:00.000Z";2214.7
"2026-01-20T08:48:00.000Z";"2026-01-20T08:51:00.000Z";2217.3
"2026-01-20T08:51:00.000Z";"2026-01-20T08:54:00.000Z";2215.7
"2026-01-20T08:54:00.000Z";"2026-01-20T08:57:00.000Z";2214.2
"2026-01-20T08:57:00.000Z";"2026-01-20T09:00:00.000Z";2215.7
"2026-01-20T09:00:00.000Z";"2026-01-20T09:03:00.000Z";2218.5
"2026-01-20T09:03:00.000Z";"2026-01-20T09:06:00.000Z";2219.7
"2026-01-20T09:06:00.000Z";"2026-01-20T09:09:00.000Z";2213.3
"2026-01-20T09:09:00.000Z";"2026-01-20T09:12:00.000Z";2218
"2026-01-20T09:12:00.000Z";"2026-01-20T09:15:00.000Z";2220.5
"2026-01-20T09:15:00.000Z";"2026-01-20T09:18:00.000Z";2216.2
"2026-01-20T09:18:00.000Z";"2026-01-20T09:21:00.000Z";2207.3
"2026-01-20T09:21:00.000Z";"2026-01-20T09:24:00.000Z";2200.3
"2026-01-20T09:24:00.000Z";"2026-01-20T09:27:00.000Z";2205.7
"2026-01-20T09:27:00.000Z";"2026-01-20T09:30:00.000Z";2206.7
"2026-01-20T09:30:00.000Z";"2026-01-20T09:33:00.000Z";2206.3
"2026-01-20T09:36:00.000Z";"2026-01-20T09:39:00.000Z";2208.5
"2026-01-20T09:39:00.000Z";"2026-01-20T09:42:00.000Z";2206.3
"2026-01-20T09:42:00.000Z";"2026-01-20T09:45:00.000Z";2206
"2026-01-20T09:45:00.000Z";"2026-01-20T09:48:00.000Z";2209
"2026-01-20T09:48:00.000Z";"2026-01-20T09:51:00.000Z";2216.3
"2026-01-20T09:51:00.000Z";"2026-01-20T09:54:00.000Z";2226.5
"2026-01-20T09:54:00.000Z";"2026-01-20T09:57:00.000Z";2229.5
"2026-01-20T09:57:00.000Z";"2026-01-20T10:00:00.000Z";2228
"2026-01-20T10:00:00.000Z";"2026-01-20T10:03:00.000Z";2211.2
"2026-01-20T10:03:00.000Z";"2026-01-20T10:06:00.000Z";2151.9
"2026-01-20T10:06:00.000Z";"2026-01-20T10:09:00.000Z";2083.2
"2026-01-20T10:09:00.000Z";"2026-01-20T10:12:00.000Z";2074.5
"2026-01-20T10:12:00.000Z";"2026-01-20T10:15:00.000Z";2031.5
"2026-01-20T10:15:00.000Z";"2026-01-20T10:18:00.000Z";2034.3
"2026-01-20T10:18:00.000Z";"2026-01-20T10:21:00.000Z";2019.8
"2026-01-20T10:21:00.000Z";"2026-01-20T10:24:00.000Z";2018.3
"2026-01-20T10:24:00.000Z";"2026-01-20T10:27:00.000Z";2021.8
"2026-01-20T10:27:00.000Z";"2026-01-20T10:30:00.000Z";2022.2
"2026-01-20T10:30:00.000Z";"2026-01-20T10:33:00.000Z";2030.5
"2026-01-20T10:33:00.000Z";"2026-01-20T10:36:00.000Z";2029.8
"2026-01-20T10:36:00.000Z";"2026-01-20T10:39:00.000Z";2023
"2026-01-20T10:39:00.000Z";"2026-01-20T10:42:00.000Z";2017.8
"2026-01-20T10:42:00.000Z";"2026-01-20T10:45:00.000Z";2007.7
"2026-01-20T10:45:00.000Z";"2026-01-20T10:48:00.000Z";1993.8
"2026-01-20T10:48:00.000Z";"2026-01-20T10:51:00.000Z";1989
"2026-01-20T10:51:00.000Z";"2026-01-20T10:54:00.000Z";1989.5
"2026-01-20T10:54:00.000Z";"2026-01-20T10:57:00.000Z";2004
"2026-01-20T10:57:00.000Z";"2026-01-20T11:00:00.000Z";2003.7
"2026-01-20T11:00:00.000Z";"2026-01-20T11:03:00.000Z";1996.3
"2026-01-20T11:03:00.000Z";"2026-01-20T11:06:00.000Z";1995.5
"2026-01-20T11:06:00.000Z";"2026-01-20T11:09:00.000Z";1996
"2026-01-20T11:09:00.000Z";"2026-01-20T11:12:00.000Z";1998.5
"2026-01-20T11:12:00.000Z";"2026-01-20T11:15:00.000Z";2000.3
"2026-01-20T11:15:00.000Z";"2026-01-20T11:18:00.000Z";1968.4
"2026-01-20T11:18:00.000Z";"2026-01-20T11:21:00.000Z";1940.3
"2026-01-20T11:21:00.000Z";"2026-01-20T11:24:00.000Z";1919.7
"2026-01-20T11:24:00.000Z";"2026-01-20T11:27:00.000Z";1917
"2026-01-20T11:27:00.000Z";"2026-01-20T11:30:00.000Z";1920
"2026-01-20T11:30:00.000Z";"2026-01-20T11:33:00.000Z";1917
"2026-01-20T11:33:00.000Z";"2026-01-20T11:36:00.000Z";1924.2
"2026-01-20T11:36:00.000Z";"2026-01-20T11:39:00.000Z";1921.3
"2026-01-20T11:39:00.000Z";"2026-01-20T11:42:00.000Z";1926.3
"2026-01-20T11:42:00.000Z";"2026-01-20T11:45:00.000Z";1921.7
"2026-01-20T11:45:00.000Z";"2026-01-20T11:48:00.000Z";1928
"2026-01-20T11:48:00.000Z";"2026-01-20T11:51:00.000Z";1918.3
"2026-01-20T11:51:00.000Z";"2026-01-20T11:54:00.000Z";1902.8
"2026-01-20T11:54:00.000Z";"2026-01-20T11:57:00.000Z";1899.5
"2026-01-20T11:57:00.000Z";"2026-01-20T12:00:00.000Z";1896.5
"2026-01-20T12:00:00.000Z";"2026-01-20T12:03:00.000Z";1904.3
"2026-01-20T12:03:00.000Z";"2026-01-20T12:06:00.000Z";1868.3
"2026-01-20T12:06:00.000Z";"2026-01-20T12:09:00.000Z";1865.2
"2026-01-20T12:09:00.000Z";"2026-01-20T12:12:00.000Z";1878
"2026-01-20T12:12:00.000Z";"2026-01-20T12:15:00.000Z";1887
"2026-01-20T12:15:00.000Z";"2026-01-20T12:18:00.000Z";1886.8
"2026-01-20T12:18:00.000Z";"2026-01-20T12:21:00.000Z";1882.7
"2026-01-20T12:21:00.000Z";"2026-01-20T12:24:00.000Z";1882.3
"2026-01-20T12:24:00.000Z";"2026-01-20T12:27:00.000Z";1879.7
"2026-01-20T12:27:00.000Z";"2026-01-20T12:30:00.000Z";1870.8
"2026-01-20T12:30:00.000Z";"2026-01-20T12:33:00.000Z";1856.2
"2026-01-20T12:33:00.000Z";"2026-01-20T12:36:00.000Z";1854.9
"2026-01-20T12:36:00.000Z";"2026-01-20T12:39:00.000Z";1853.3
"2026-01-20T12:39:00.000Z";"2026-01-20T12:42:00.000Z";1864.2
"2026-01-20T12:42:00.000Z";"2026-01-20T12:45:00.000Z";1878.7
"2026-01-20T12:45:00.000Z";"2026-01-20T12:48:00.000Z";1877.3
"2026-01-20T12:48:00.000Z";"2026-01-20T12:51:00.000Z";1871.3
"2026-01-20T12:51:00.000Z";"2026-01-20T12:54:00.000Z";1854
"2026-01-20T12:54:00.000Z";"2026-01-20T12:57:00.000Z";1843.7
"2026-01-20T12:57:00.000Z";"2026-01-20T13:00:00.000Z";1847
"2026-01-20T13:00:00.000Z";"2026-01-20T13:03:00.000Z";1845
"2026-01-20T13:03:00.000Z";"2026-01-20T13:06:00.000Z";1848.8
"2026-01-20T13:06:00.000Z";"2026-01-20T13:09:00.000Z";1969.5
"2026-01-20T13:09:00.000Z";"2026-01-20T13:12:00.000Z";2002
"2026-01-20T13:12:00.000Z";"2026-01-20T13:15:00.000Z";1999
"2026-01-20T13:15:00.000Z";"2026-01-20T13:18:00.000Z";2000
"2026-01-20T13:18:00.000Z";"2026-01-20T13:21:00.000Z";2000
"2026-01-20T13:21:00.000Z";"2026-01-20T13:24:00.000Z";1997.3
"2026-01-20T13:24:00.000Z";"2026-01-20T13:27:00.000Z";1999.8
"2026-01-20T13:27:00.000Z";"2026-01-20T13:30:00.000Z";2004
"2026-01-20T13:30:00.000Z";"2026-01-20T13:33:00.000Z";2004.7
"2026-01-20T13:33:00.000Z";"2026-01-20T13:36:00.000Z";2010.3
"2026-01-20T13:36:00.000Z";"2026-01-20T13:39:00.000Z";2039.3
"2026-01-20T13:39:00.000Z";"2026-01-20T13:42:00.000Z";2050.3
"2026-01-20T13:42:00.000Z";"2026-01-20T13:45:00.000Z";2052.8
"2026-01-20T13:45:00.000Z";"2026-01-20T13:48:00.000Z";2075.5
"2026-01-20T13:48:00.000Z";"2026-01-20T13:51:00.000Z";2075.2
"2026-01-20T13:51:00.000Z";"2026-01-20T13:54:00.000Z";2077.8
"2026-01-20T13:54:00.000Z";"2026-01-20T13:57:00.000Z";2082.2
"2026-01-20T13:57:00.000Z";"2026-01-20T14:00:00.000Z";2085
"2026-01-20T14:00:00.000Z";"2026-01-20T14:03:00.000Z";2103.8
"2026-01-20T14:03:00.000Z";"2026-01-20T14:06:00.000Z";2161
"2026-01-20T14:06:00.000Z";"2026-01-20T14:09:00.000Z";2260.1
"2026-01-20T14:09:00.000Z";"2026-01-20T14:12:00.000Z";2296.8
"2026-01-20T14:12:00.000Z";"2026-01-20T14:15:00.000Z";2295
"2026-01-20T14:15:00.000Z";"2026-01-20T14:18:00.000Z";2294.5
"2026-01-20T14:18:00.000Z";"2026-01-20T14:21:00.000Z";2291
"2026-01-20T14:21:00.000Z";"2026-01-20T14:24:00.000Z";2284.7
"2026-01-20T14:24:00.000Z";"2026-01-20T14:27:00.000Z";2295.3
"2026-01-20T14:27:00.000Z";"2026-01-20T14:30:00.000Z";2294.8
"2026-01-20T14:30:00.000Z";"2026-01-20T14:33:00.000Z";2291
"2026-01-20T14:33:00.000Z";"2026-01-20T14:36:00.000Z";2282.8
"2026-01-20T14:36:00.000Z";"2026-01-20T14:39:00.000Z";2282
"2026-01-20T14:39:00.000Z";"2026-01-20T14:42:00.000Z";2296.1
"2026-01-20T14:42:00.000Z";"2026-01-20T14:45:00.000Z";2309.2
"2026-01-20T14:45:00.000Z";"2026-01-20T14:48:00.000Z";2309.8
"2026-01-20T14:48:00.000Z";"2026-01-20T14:51:00.000Z";2301.5
"2026-01-20T14:51:00.000Z";"2026-01-20T14:54:00.000Z";2303.7
"2026-01-20T14:54:00.000Z";"2026-01-20T14:57:00.000Z";2303
"2026-01-20T14:57:00.000Z";"2026-01-20T15:00:00.000Z";2307.2
"2026-01-20T15:00:00.000Z";"2026-01-20T15:03:00.000Z";2306.2
"2026-01-20T15:03:00.000Z";"2026-01-20T15:06:00.000Z";2311.8
"2026-01-20T15:06:00.000Z";"2026-01-20T15:09:00.000Z";2309.2
"2026-01-20T15:09:00.000Z";"2026-01-20T15:12:00.000Z";2307.8
"2026-01-20T15:12:00.000Z";"2026-01-20T15:15:00.000Z";2308.7
"2026-01-20T15:15:00.000Z";"2026-01-20T15:18:00.000Z";2310.3
"2026-01-20T15:18:00.000Z";"2026-01-20T15:21:00.000Z";2310.7
"2026-01-20T15:21:00.000Z";"2026-01-20T15:24:00.000Z";2309.7
"2026-01-20T15:24:00.000Z";"2026-01-20T15:27:00.000Z";2307.2
"2026-01-20T15:27:00.000Z";"2026-01-20T15:30:00.000Z";2303
"2026-01-20T15:30:00.000Z";"2026-01-20T15:33:00.000Z";2305
"2026-01-20T15:33:00.000Z";"2026-01-20T15:36:00.000Z";2296.3
"2026-01-20T15:36:00.000Z";"2026-01-20T15:39:00.000Z";2302.7
"2026-01-20T15:39:00.000Z";"2026-01-20T15:42:00.000Z";2299.5
"2026-01-20T15:42:00.000Z";"2026-01-20T15:45:00.000Z";2308.8
"2026-01-20T15:45:00.000Z";"2026-01-20T15:48:00.000Z";2305.5
"2026-01-20T15:48:00.000Z";"2026-01-20T15:51:00.000Z";2301.8
"2026-01-20T15:51:00.000Z";"2026-01-20T15:54:00.000Z";2303.3
"2026-01-20T15:54:00.000Z";"2026-01-20T15:57:00.000Z";2305.2
"2026-01-20T15:57:00.000Z";"2026-01-20T16:00:00.000Z";2304
"2026-01-20T16:00:00.000Z";"2026-01-20T16:03:00.000Z";2291.8
"2026-01-20T16:03:00.000Z";"2026-01-20T16:06:00.000Z";2292.3
"2026-01-20T16:06:00.000Z";"2026-01-20T16:09:00.000Z";2296
"2026-01-20T16:09:00.000Z";"2026-01-20T16:12:00.000Z";2289.2
"2026-01-20T16:12:00.000Z";"2026-01-20T16:15:00.000Z";2299.5
"2026-01-20T16:15:00.000Z";"2026-01-20T16:18:00.000Z";2277.9
"2026-01-20T16:18:00.000Z";"2026-01-20T16:21:00.000Z";2282.8
"2026-01-20T16:21:00.000Z";"2026-01-20T16:24:00.000Z";2286.2
"2026-01-20T16:24:00.000Z";"2026-01-20T16:27:00.000Z";2283.3
"2026-01-20T16:27:00.000Z";"2026-01-20T16:30:00.000Z";2283
"2026-01-20T16:30:00.000Z";"2026-01-20T16:33:00.000Z";2281.5
"2026-01-20T16:33:00.000Z";"2026-01-20T16:36:00.000Z";2281.5
"2026-01-20T16:36:00.000Z";"2026-01-20T16:39:00.000Z";2277.7
"2026-01-20T16:39:00.000Z";"2026-01-20T16:42:00.000Z";2278
"2026-01-20T16:42:00.000Z";"2026-01-20T16:45:00.000Z";2279
"2026-01-20T16:45:00.000Z";"2026-01-20T16:48:00.000Z";2277.8
"2026-01-20T16:48:00.000Z";"2026-01-20T16:51:00.000Z";2282.2
"2026-01-20T16:51:00.000Z";"2026-01-20T16:54:00.000Z";2284
"2026-01-20T16:54:00.000Z";"2026-01-20T16:57:00.000Z";2282.8
"2026-01-20T16:57:00.000Z";"2026-01-20T17:00:00.000Z";2277.5
"2026-01-20T17:00:00.000Z";"2026-01-20T17:03:00.000Z";2273.5
"2026-01-20T17:03:00.000Z";"2026-01-20T17:06:00.000Z";2250
"2026-01-20T17:06:00.000Z";"2026-01-20T17:09:00.000Z";2245.5
"2026-01-20T17:09:00.000Z";"2026-01-20T17:12:00.000Z";2245.2
"2026-01-20T17:12:00.000Z";"2026-01-20T17:15:00.000Z";2238.2
"2026-01-20T17:15:00.000Z";"2026-01-20T17:18:00.000Z";2229
"2026-01-20T17:18:00.000Z";"2026-01-20T17:21:00.000Z";2210.7
"2026-01-20T17:21:00.000Z";"2026-01-20T17:24:00.000Z";2212.3
"2026-01-20T17:24:00.000Z";"2026-01-20T17:27:00.000Z";2214
"2026-01-20T17:27:00.000Z";"2026-01-20T17:30:00.000Z";2213.2
"2026-01-20T17:30:00.000Z";"2026-01-20T17:33:00.000Z";2220.2
"2026-01-20T17:33:00.000Z";"2026-01-20T17:36:00.000Z";2207.5
"2026-01-20T17:36:00.000Z";"2026-01-20T17:39:00.000Z";2212.7
"2026-01-20T17:39:00.000Z";"2026-01-20T17:42:00.000Z";2213
"2026-01-20T17:42:00.000Z";"2026-01-20T17:45:00.000Z";2213.8
"2026-01-20T17:45:00.000Z";"2026-01-20T17:48:00.000Z";2206.5
"2026-01-20T17:48:00.000Z";"2026-01-20T17:51:00.000Z";2225
"2026-01-20T17:51:00.000Z";"2026-01-20T17:54:00.000Z";2230.3
"2026-01-20T17:54:00.000Z";"2026-01-20T17:57:00.000Z";2226.2
"2026-01-20T17:57:00.000Z";"2026-01-20T18:00:00.000Z";2225.8
"2026-01-20T18:00:00.000Z";"2026-01-20T18:03:00.000Z";2220
"2026-01-20T18:03:00.000Z";"2026-01-20T18:06:00.000Z";2198.8
"2026-01-20T18:06:00.000Z";"2026-01-20T18:09:00.000Z";2200
"2026-01-20T18:09:00.000Z";"2026-01-20T18:12:00.000Z";2237.3
"2026-01-20T18:12:00.000Z";"2026-01-20T18:15:00.000Z";2230.8
"2026-01-20T18:15:00.000Z";"2026-01-20T18:18:00.000Z";2221.5
"2026-01-20T18:18:00.000Z";"2026-01-20T18:21:00.000Z";2225.5
"2026-01-20T18:21:00.000Z";"2026-01-20T18:24:00.000Z";2225.7
"2026-01-20T18:24:00.000Z";"2026-01-20T18:27:00.000Z";2224.8
"2026-01-20T18:27:00.000Z";"2026-01-20T18:30:00.000Z";2227.3
"2026-01-20T18:30:00.000Z";"2026-01-20T18:33:00.000Z";2225
"2026-01-20T18:33:00.000Z";"2026-01-20T18:36:00.000Z";2221.5
"2026-01-20T18:36:00.000Z";"2026-01-20T18:39:00.000Z";2230.2
"2026-01-20T18:39:00.000Z";"2026-01-20T18:42:00.000Z";2228.3
"2026-01-20T18:42:00.000Z";"2026-01-20T18:45:00.000Z";2226.2
"2026-01-20T18:45:00.000Z";"2026-01-20T18:48:00.000Z";2227
"2026-01-20T18:48:00.000Z";"2026-01-20T18:51:00.000Z";2218
"2026-01-20T18:51:00.000Z";"2026-01-20T18:54:00.000Z";2210
"2026-01-20T18:54:00.000Z";"2026-01-20T18:57:00.000Z";2205.2
"2026-01-20T18:57:00.000Z";"2026-01-20T19:00:00.000Z";2220.8
"2026-01-20T19:00:00.000Z";"2026-01-20T19:03:00.000Z";2215.3
"2026-01-20T19:03:00.000Z";"2026-01-20T19:06:00.000Z";2156.2
"2026-01-20T19:06:00.000Z";"2026-01-20T19:09:00.000Z";2140.3
"2026-01-20T19:09:00.000Z";"2026-01-20T19:12:00.000Z";2130.8
"2026-01-20T19:12:00.000Z";"2026-01-20T19:15:00.000Z";2123.3
"2026-01-20T19:15:00.000Z";"2026-01-20T19:18:00.000Z";2100.2
"2026-01-20T19:18:00.000Z";"2026-01-20T19:21:00.000Z";2101.5
"2026-01-20T19:21:00.000Z";"2026-01-20T19:24:00.000Z";2102.2
"2026-01-20T19:24:00.000Z";"2026-01-20T19:27:00.000Z";2103
"2026-01-20T19:27:00.000Z";"2026-01-20T19:30:00.000Z";2102.8
"2026-01-20T19:30:00.000Z";"2026-01-20T19:33:00.000Z";2104.2
"2026-01-20T19:33:00.000Z";"2026-01-20T19:36:00.000Z";2105
"2026-01-20T19:36:00.000Z";"2026-01-20T19:39:00.000Z";2104.2
"2026-01-20T19:39:00.000Z";"2026-01-20T19:42:00.000Z";2098.7
"2026-01-20T19:42:00.000Z";"2026-01-20T19:45:00.000Z";2102
"2026-01-20T19:45:00.000Z";"2026-01-20T19:48:00.000Z";2102
"2026-01-20T19:48:00.000Z";"2026-01-20T19:51:00.000Z";2109.7
"2026-01-20T19:51:00.000Z";"2026-01-20T19:54:00.000Z";2072
"2026-01-20T19:54:00.000Z";"2026-01-20T19:57:00.000Z";2064.9
"2026-01-20T19:57:00.000Z";"2026-01-20T20:00:00.000Z";2061.2
"2026-01-20T20:00:00.000Z";"2026-01-20T20:03:00.000Z";2053.3
"2026-01-20T20:03:00.000Z";"2026-01-20T20:06:00.000Z";2027.1
"2026-01-20T20:06:00.000Z";"2026-01-20T20:09:00.000Z";2005.8
"2026-01-20T20:09:00.000Z";"2026-01-20T20:12:00.000Z";1986.3
"2026-01-20T20:12:00.000Z";"2026-01-20T20:15:00.000Z";2009
"2026-01-20T20:15:00.000Z";"2026-01-20T20:18:00.000Z";2005.5
"2026-01-20T20:18:00.000Z";"2026-01-20T20:21:00.000Z";2005.7
"2026-01-20T20:21:00.000Z";"2026-01-20T20:24:00.000Z";2002.7
"2026-01-20T20:24:00.000Z";"2026-01-20T20:27:00.000Z";2005.2
"2026-01-20T20:27:00.000Z";"2026-01-20T20:30:00.000Z";2003.2
"2026-01-20T20:30:00.000Z";"2026-01-20T20:33:00.000Z";2001.2
"2026-01-20T20:33:00.000Z";"2026-01-20T20:36:00.000Z";2007.7
"2026-01-20T20:36:00.000Z";"2026-01-20T20:39:00.000Z";2002.3
"2026-01-20T20:39:00.000Z";"2026-01-20T20:42:00.000Z";1992.2
"2026-01-20T20:42:00.000Z";"2026-01-20T20:45:00.000Z";1993.7
"2026-01-20T20:45:00.000Z";"2026-01-20T20:48:00.000Z";1991
"2026-01-20T20:48:00.000Z";"2026-01-20T20:51:00.000Z";1994.5
"2026-01-20T20:51:00.000Z";"2026-01-20T20:54:00.000Z";1987.7
"2026-01-20T20:54:00.000Z";"2026-01-20T20:57:00.000Z";1998.8
"2026-01-20T20:57:00.000Z";"2026-01-20T21:00:00.000Z";1988.8
"2026-01-20T21:00:00.000Z";"2026-01-20T21:03:00.000Z";1989
"2026-01-20T21:03:00.000Z";"2026-01-20T21:06:00.000Z";1919
"2026-01-20T21:06:00.000Z";"2026-01-20T21:09:00.000Z";1912.8
"2026-01-20T21:09:00.000Z";"2026-01-20T21:12:00.000Z";1911.8
"2026-01-20T21:12:00.000Z";"2026-01-20T21:15:00.000Z";1888.5
"2026-01-20T21:15:00.000Z";"2026-01-20T21:18:00.000Z";1889.8
"2026-01-20T21:18:00.000Z";"2026-01-20T21:21:00.000Z";1897
"2026-01-20T21:21:00.000Z";"2026-01-20T21:24:00.000Z";1898.5
"2026-01-20T21:24:00.000Z";"2026-01-20T21:27:00.000Z";1902.7
"2026-01-20T21:27:00.000Z";"2026-01-20T21:30:00.000Z";1900.2
"2026-01-20T21:30:00.000Z";"2026-01-20T21:33:00.000Z";1898.5
"2026-01-20T21:33:00.000Z";"2026-01-20T21:36:00.000Z";1907.2
"2026-01-20T21:36:00.000Z";"2026-01-20T21:39:00.000Z";1910.7
"2026-01-20T21:39:00.000Z";"2026-01-20T21:42:00.000Z";1873.7
"2026-01-20T21:42:00.000Z";"2026-01-20T21:45:00.000Z";1864.2
"2026-01-20T21:45:00.000Z";"2026-01-20T21:48:00.000Z";1868
"2026-01-20T21:48:00.000Z";"2026-01-20T21:51:00.000Z";1870.8
"2026-01-20T21:51:00.000Z";"2026-01-20T21:54:00.000Z";1850.7
"2026-01-20T21:54:00.000Z";"2026-01-20T21:57:00.000Z";1842.5
"2026-01-20T21:57:00.000Z";"2026-01-20T22:00:00.000Z";1832.2
"2026-01-20T22:00:00.000Z";"2026-01-20T22:03:00.000Z";1799.2
